itemid,datasetid,hasbird
b115_250_260,TUT-acoustic-scenes-2017,0
b115_230_240,TUT-acoustic-scenes-2017,0
b115_210_220,TUT-acoustic-scenes-2017,0
b115_220_230,TUT-acoustic-scenes-2017,0
b115_0_10,TUT-acoustic-scenes-2017,0
b115_20_30,TUT-acoustic-scenes-2017,0
b115_10_20,TUT-acoustic-scenes-2017,0
b115_190_200,TUT-acoustic-scenes-2017,0
b115_180_190,TUT-acoustic-scenes-2017,0
b115_200_210,TUT-acoustic-scenes-2017,0
b115_50_60,TUT-acoustic-scenes-2017,0
b115_30_40,TUT-acoustic-scenes-2017,0
b115_40_50,TUT-acoustic-scenes-2017,0
b116_200_210,TUT-acoustic-scenes-2017,0
b116_190_200,TUT-acoustic-scenes-2017,0
b116_180_190,TUT-acoustic-scenes-2017,0
b116_240_250,TUT-acoustic-scenes-2017,0
b116_260_270,TUT-acoustic-scenes-2017,0
b116_250_260,TUT-acoustic-scenes-2017,0
b116_60_70,TUT-acoustic-scenes-2017,0
b116_70_80,TUT-acoustic-scenes-2017,0
b116_80_90,TUT-acoustic-scenes-2017,0
b116_30_40,TUT-acoustic-scenes-2017,0
b116_40_50,TUT-acoustic-scenes-2017,0
b116_50_60,TUT-acoustic-scenes-2017,0
b116_120_130,TUT-acoustic-scenes-2017,0
b116_140_150,TUT-acoustic-scenes-2017,0
b116_130_140,TUT-acoustic-scenes-2017,0
b116_10_20,TUT-acoustic-scenes-2017,0
b116_0_10,TUT-acoustic-scenes-2017,0
b116_20_30,TUT-acoustic-scenes-2017,0
b116_150_160,TUT-acoustic-scenes-2017,0
b116_160_170,TUT-acoustic-scenes-2017,0
b116_170_180,TUT-acoustic-scenes-2017,0
b116_90_100,TUT-acoustic-scenes-2017,0
b116_100_110,TUT-acoustic-scenes-2017,0
b116_110_120,TUT-acoustic-scenes-2017,0
b053_130_140,TUT-acoustic-scenes-2017,0
b053_120_130,TUT-acoustic-scenes-2017,0
b053_140_150,TUT-acoustic-scenes-2017,0
b053_150_160,TUT-acoustic-scenes-2017,0
b053_160_170,TUT-acoustic-scenes-2017,0
b053_170_180,TUT-acoustic-scenes-2017,0
b053_70_80,TUT-acoustic-scenes-2017,0
b053_60_70,TUT-acoustic-scenes-2017,0
b053_80_90,TUT-acoustic-scenes-2017,0
b053_10_20,TUT-acoustic-scenes-2017,0
b053_0_10,TUT-acoustic-scenes-2017,0
b053_20_30,TUT-acoustic-scenes-2017,0
b053_260_270,TUT-acoustic-scenes-2017,0
b053_250_260,TUT-acoustic-scenes-2017,0
b053_240_250,TUT-acoustic-scenes-2017,0
b053_220_230,TUT-acoustic-scenes-2017,0
b053_210_220,TUT-acoustic-scenes-2017,0
b053_230_240,TUT-acoustic-scenes-2017,0
b053_100_110,TUT-acoustic-scenes-2017,0
b053_110_120,TUT-acoustic-scenes-2017,0
b053_90_100,TUT-acoustic-scenes-2017,0
b053_40_50,TUT-acoustic-scenes-2017,0
b053_50_60,TUT-acoustic-scenes-2017,0
b053_30_40,TUT-acoustic-scenes-2017,0
b053_200_210,TUT-acoustic-scenes-2017,0
b053_190_200,TUT-acoustic-scenes-2017,0
b053_180_190,TUT-acoustic-scenes-2017,0
b052_30_40,TUT-acoustic-scenes-2017,0
b052_50_60,TUT-acoustic-scenes-2017,0
b052_40_50,TUT-acoustic-scenes-2017,0
b052_0_10,TUT-acoustic-scenes-2017,0
b052_10_20,TUT-acoustic-scenes-2017,0
b052_20_30,TUT-acoustic-scenes-2017,0
b052_150_160,TUT-acoustic-scenes-2017,0
b052_160_170,TUT-acoustic-scenes-2017,0
b052_170_180,TUT-acoustic-scenes-2017,0
b052_180_190,TUT-acoustic-scenes-2017,0
b052_200_210,TUT-acoustic-scenes-2017,0
b052_190_200,TUT-acoustic-scenes-2017,0
b052_100_110,TUT-acoustic-scenes-2017,0
b052_110_120,TUT-acoustic-scenes-2017,0
b052_90_100,TUT-acoustic-scenes-2017,0
b052_130_140,TUT-acoustic-scenes-2017,0
b052_140_150,TUT-acoustic-scenes-2017,0
b052_120_130,TUT-acoustic-scenes-2017,0
b054_0_10,TUT-acoustic-scenes-2017,0
b054_20_30,TUT-acoustic-scenes-2017,0
b054_10_20,TUT-acoustic-scenes-2017,0
b054_170_180,TUT-acoustic-scenes-2017,0
b054_160_170,TUT-acoustic-scenes-2017,0
b054_150_160,TUT-acoustic-scenes-2017,0
b054_100_110,TUT-acoustic-scenes-2017,0
b054_90_100,TUT-acoustic-scenes-2017,0
b054_110_120,TUT-acoustic-scenes-2017,0
b054_60_70,TUT-acoustic-scenes-2017,0
b054_80_90,TUT-acoustic-scenes-2017,0
b054_70_80,TUT-acoustic-scenes-2017,0
b054_30_40,TUT-acoustic-scenes-2017,0
b054_40_50,TUT-acoustic-scenes-2017,0
b054_50_60,TUT-acoustic-scenes-2017,0
b054_180_190,TUT-acoustic-scenes-2017,0
b054_200_210,TUT-acoustic-scenes-2017,0
b054_190_200,TUT-acoustic-scenes-2017,0
b054_210_220,TUT-acoustic-scenes-2017,0
b054_230_240,TUT-acoustic-scenes-2017,0
b054_220_230,TUT-acoustic-scenes-2017,0
b054_130_140,TUT-acoustic-scenes-2017,0
b054_120_130,TUT-acoustic-scenes-2017,0
b054_140_150,TUT-acoustic-scenes-2017,0
a120_260_270,TUT-acoustic-scenes-2017,0
a120_250_260,TUT-acoustic-scenes-2017,0
a120_240_250,TUT-acoustic-scenes-2017,0
a120_230_240,TUT-acoustic-scenes-2017,0
a120_210_220,TUT-acoustic-scenes-2017,0
a120_220_230,TUT-acoustic-scenes-2017,0
a120_130_140,TUT-acoustic-scenes-2017,0
a120_120_130,TUT-acoustic-scenes-2017,0
a120_140_150,TUT-acoustic-scenes-2017,0
a120_0_10,TUT-acoustic-scenes-2017,0
a120_10_20,TUT-acoustic-scenes-2017,0
a120_20_30,TUT-acoustic-scenes-2017,0
a120_170_180,TUT-acoustic-scenes-2017,0
a120_160_170,TUT-acoustic-scenes-2017,0
a120_150_160,TUT-acoustic-scenes-2017,0
a121_120_130,TUT-acoustic-scenes-2017,0
a121_140_150,TUT-acoustic-scenes-2017,0
a121_130_140,TUT-acoustic-scenes-2017,0
a121_220_230,TUT-acoustic-scenes-2017,0
a121_230_240,TUT-acoustic-scenes-2017,0
a121_210_220,TUT-acoustic-scenes-2017,0
a121_160_170,TUT-acoustic-scenes-2017,0
a121_170_180,TUT-acoustic-scenes-2017,0
a121_150_160,TUT-acoustic-scenes-2017,0
a121_200_210,TUT-acoustic-scenes-2017,0
a121_190_200,TUT-acoustic-scenes-2017,0
a121_180_190,TUT-acoustic-scenes-2017,0
a121_260_270,TUT-acoustic-scenes-2017,0
a121_240_250,TUT-acoustic-scenes-2017,0
a121_250_260,TUT-acoustic-scenes-2017,0
a121_270_280,TUT-acoustic-scenes-2017,0
a121_280_290,TUT-acoustic-scenes-2017,0
a121_290_300,TUT-acoustic-scenes-2017,0
a121_70_80,TUT-acoustic-scenes-2017,0
a121_60_70,TUT-acoustic-scenes-2017,0
a121_80_90,TUT-acoustic-scenes-2017,0
a121_10_20,TUT-acoustic-scenes-2017,0
a121_20_30,TUT-acoustic-scenes-2017,0
a121_0_10,TUT-acoustic-scenes-2017,0
a121_100_110,TUT-acoustic-scenes-2017,0
a121_110_120,TUT-acoustic-scenes-2017,0
a121_90_100,TUT-acoustic-scenes-2017,0
a122_20_30,TUT-acoustic-scenes-2017,0
a122_10_20,TUT-acoustic-scenes-2017,0
a122_0_10,TUT-acoustic-scenes-2017,0
a122_250_260,TUT-acoustic-scenes-2017,0
a122_260_270,TUT-acoustic-scenes-2017,0
a122_240_250,TUT-acoustic-scenes-2017,0
a122_150_160,TUT-acoustic-scenes-2017,0
a122_160_170,TUT-acoustic-scenes-2017,0
a122_170_180,TUT-acoustic-scenes-2017,0
a122_30_40,TUT-acoustic-scenes-2017,0
a122_50_60,TUT-acoustic-scenes-2017,0
a122_40_50,TUT-acoustic-scenes-2017,0
a122_200_210,TUT-acoustic-scenes-2017,0
a122_190_200,TUT-acoustic-scenes-2017,0
a122_180_190,TUT-acoustic-scenes-2017,0
a122_120_130,TUT-acoustic-scenes-2017,0
a122_130_140,TUT-acoustic-scenes-2017,0
a122_140_150,TUT-acoustic-scenes-2017,0
a122_70_80,TUT-acoustic-scenes-2017,0
a122_80_90,TUT-acoustic-scenes-2017,0
a122_60_70,TUT-acoustic-scenes-2017,0
a122_280_290,TUT-acoustic-scenes-2017,0
a122_270_280,TUT-acoustic-scenes-2017,0
a122_290_300,TUT-acoustic-scenes-2017,0
a122_230_240,TUT-acoustic-scenes-2017,0
a122_220_230,TUT-acoustic-scenes-2017,0
a122_210_220,TUT-acoustic-scenes-2017,0
a099_260_270,TUT-acoustic-scenes-2017,0
a099_250_260,TUT-acoustic-scenes-2017,0
a099_240_250,TUT-acoustic-scenes-2017,0
a099_200_210,TUT-acoustic-scenes-2017,0
a099_180_190,TUT-acoustic-scenes-2017,0
a099_190_200,TUT-acoustic-scenes-2017,0
a099_70_80,TUT-acoustic-scenes-2017,0
a099_60_70,TUT-acoustic-scenes-2017,0
a099_80_90,TUT-acoustic-scenes-2017,0
a099_150_160,TUT-acoustic-scenes-2017,0
a099_170_180,TUT-acoustic-scenes-2017,0
a099_160_170,TUT-acoustic-scenes-2017,0
a099_230_240,TUT-acoustic-scenes-2017,0
a099_220_230,TUT-acoustic-scenes-2017,0
a099_210_220,TUT-acoustic-scenes-2017,0
a099_20_30,TUT-acoustic-scenes-2017,0
a099_10_20,TUT-acoustic-scenes-2017,0
a099_0_10,TUT-acoustic-scenes-2017,0
a099_140_150,TUT-acoustic-scenes-2017,0
a099_130_140,TUT-acoustic-scenes-2017,0
a099_120_130,TUT-acoustic-scenes-2017,0
a092_270_280,TUT-acoustic-scenes-2017,0
a092_290_300,TUT-acoustic-scenes-2017,0
a092_280_290,TUT-acoustic-scenes-2017,0
a092_0_10,TUT-acoustic-scenes-2017,0
a092_10_20,TUT-acoustic-scenes-2017,0
a092_20_30,TUT-acoustic-scenes-2017,0
a092_200_210,TUT-acoustic-scenes-2017,0
a092_180_190,TUT-acoustic-scenes-2017,0
a092_190_200,TUT-acoustic-scenes-2017,0
a092_60_70,TUT-acoustic-scenes-2017,0
a092_70_80,TUT-acoustic-scenes-2017,0
a092_80_90,TUT-acoustic-scenes-2017,0
a092_160_170,TUT-acoustic-scenes-2017,0
a092_150_160,TUT-acoustic-scenes-2017,0
a092_170_180,TUT-acoustic-scenes-2017,0
a092_40_50,TUT-acoustic-scenes-2017,0
a092_30_40,TUT-acoustic-scenes-2017,0
a092_50_60,TUT-acoustic-scenes-2017,0
a092_120_130,TUT-acoustic-scenes-2017,0
a092_140_150,TUT-acoustic-scenes-2017,0
a092_130_140,TUT-acoustic-scenes-2017,0
b060_90_100,TUT-acoustic-scenes-2017,0
b060_100_110,TUT-acoustic-scenes-2017,0
b060_110_120,TUT-acoustic-scenes-2017,0
b060_30_40,TUT-acoustic-scenes-2017,0
b060_40_50,TUT-acoustic-scenes-2017,0
b060_50_60,TUT-acoustic-scenes-2017,0
b060_70_80,TUT-acoustic-scenes-2017,0
b060_60_70,TUT-acoustic-scenes-2017,0
b060_80_90,TUT-acoustic-scenes-2017,0
b060_0_10,TUT-acoustic-scenes-2017,0
b060_10_20,TUT-acoustic-scenes-2017,0
b060_20_30,TUT-acoustic-scenes-2017,0
b061_10_20,TUT-acoustic-scenes-2017,0
b061_20_30,TUT-acoustic-scenes-2017,0
b061_0_10,TUT-acoustic-scenes-2017,0
b061_80_90,TUT-acoustic-scenes-2017,0
b061_70_80,TUT-acoustic-scenes-2017,0
b061_60_70,TUT-acoustic-scenes-2017,0
b061_50_60,TUT-acoustic-scenes-2017,0
b061_30_40,TUT-acoustic-scenes-2017,0
b061_40_50,TUT-acoustic-scenes-2017,0
b062_60_70,TUT-acoustic-scenes-2017,0
b062_80_90,TUT-acoustic-scenes-2017,0
b062_70_80,TUT-acoustic-scenes-2017,0
b062_10_20,TUT-acoustic-scenes-2017,0
b062_20_30,TUT-acoustic-scenes-2017,0
b062_0_10,TUT-acoustic-scenes-2017,0
b062_40_50,TUT-acoustic-scenes-2017,0
b062_50_60,TUT-acoustic-scenes-2017,0
b062_30_40,TUT-acoustic-scenes-2017,0
b062_90_100,TUT-acoustic-scenes-2017,0
b062_100_110,TUT-acoustic-scenes-2017,0
b062_110_120,TUT-acoustic-scenes-2017,0
b064_240_250,TUT-acoustic-scenes-2017,0
b064_250_260,TUT-acoustic-scenes-2017,0
b064_260_270,TUT-acoustic-scenes-2017,0
b064_90_100,TUT-acoustic-scenes-2017,0
b064_110_120,TUT-acoustic-scenes-2017,0
b064_100_110,TUT-acoustic-scenes-2017,0
b064_140_150,TUT-acoustic-scenes-2017,0
b064_130_140,TUT-acoustic-scenes-2017,0
b064_120_130,TUT-acoustic-scenes-2017,0
b064_170_180,TUT-acoustic-scenes-2017,0
b064_160_170,TUT-acoustic-scenes-2017,0
b064_150_160,TUT-acoustic-scenes-2017,0
b064_60_70,TUT-acoustic-scenes-2017,0
b064_70_80,TUT-acoustic-scenes-2017,0
b064_80_90,TUT-acoustic-scenes-2017,0
b064_20_30,TUT-acoustic-scenes-2017,0
b064_10_20,TUT-acoustic-scenes-2017,0
b064_0_10,TUT-acoustic-scenes-2017,0
b064_230_240,TUT-acoustic-scenes-2017,0
b064_220_230,TUT-acoustic-scenes-2017,0
b064_210_220,TUT-acoustic-scenes-2017,0
b064_40_50,TUT-acoustic-scenes-2017,0
b064_50_60,TUT-acoustic-scenes-2017,0
b064_30_40,TUT-acoustic-scenes-2017,0
b065_164_174,TUT-acoustic-scenes-2017,0
b065_144_154,TUT-acoustic-scenes-2017,0
b065_154_164,TUT-acoustic-scenes-2017,0
b065_20_30,TUT-acoustic-scenes-2017,0
b065_10_20,TUT-acoustic-scenes-2017,0
b065_0_10,TUT-acoustic-scenes-2017,0
b065_84_94,TUT-acoustic-scenes-2017,0
b065_104_114,TUT-acoustic-scenes-2017,0
b065_94_104,TUT-acoustic-scenes-2017,0
b065_174_184,TUT-acoustic-scenes-2017,0
b065_194_204,TUT-acoustic-scenes-2017,0
b065_184_194,TUT-acoustic-scenes-2017,0
b065_74_84,TUT-acoustic-scenes-2017,0
b065_54_64,TUT-acoustic-scenes-2017,0
b065_64_74,TUT-acoustic-scenes-2017,0
b065_224_234,TUT-acoustic-scenes-2017,0
b065_214_224,TUT-acoustic-scenes-2017,0
b065_204_214,TUT-acoustic-scenes-2017,0
b065_114_124,TUT-acoustic-scenes-2017,0
b065_124_134,TUT-acoustic-scenes-2017,0
b065_134_144,TUT-acoustic-scenes-2017,0
b067_80_90,TUT-acoustic-scenes-2017,0
b067_70_80,TUT-acoustic-scenes-2017,0
b067_60_70,TUT-acoustic-scenes-2017,0
b067_90_100,TUT-acoustic-scenes-2017,0
b067_110_120,TUT-acoustic-scenes-2017,0
b067_100_110,TUT-acoustic-scenes-2017,0
b067_10_20,TUT-acoustic-scenes-2017,0
b067_20_30,TUT-acoustic-scenes-2017,0
b067_0_10,TUT-acoustic-scenes-2017,0
b067_120_130,TUT-acoustic-scenes-2017,0
b067_130_140,TUT-acoustic-scenes-2017,0
b067_140_150,TUT-acoustic-scenes-2017,0
b067_150_160,TUT-acoustic-scenes-2017,0
b067_160_170,TUT-acoustic-scenes-2017,0
b067_170_180,TUT-acoustic-scenes-2017,0
a144_90_100,TUT-acoustic-scenes-2017,0
a144_100_110,TUT-acoustic-scenes-2017,0
a144_110_120,TUT-acoustic-scenes-2017,0
a144_80_90,TUT-acoustic-scenes-2017,0
a144_70_80,TUT-acoustic-scenes-2017,0
a144_60_70,TUT-acoustic-scenes-2017,0
a144_200_210,TUT-acoustic-scenes-2017,0
a144_180_190,TUT-acoustic-scenes-2017,0
a144_190_200,TUT-acoustic-scenes-2017,0
a144_140_150,TUT-acoustic-scenes-2017,0
a144_130_140,TUT-acoustic-scenes-2017,0
a144_120_130,TUT-acoustic-scenes-2017,0
a144_10_20,TUT-acoustic-scenes-2017,0
a144_0_10,TUT-acoustic-scenes-2017,0
a144_20_30,TUT-acoustic-scenes-2017,0
a144_210_220,TUT-acoustic-scenes-2017,0
a144_220_230,TUT-acoustic-scenes-2017,0
a144_230_240,TUT-acoustic-scenes-2017,0
a144_40_50,TUT-acoustic-scenes-2017,0
a144_50_60,TUT-acoustic-scenes-2017,0
a144_30_40,TUT-acoustic-scenes-2017,0
a144_250_260,TUT-acoustic-scenes-2017,0
a144_240_250,TUT-acoustic-scenes-2017,0
a144_260_270,TUT-acoustic-scenes-2017,0
a144_280_290,TUT-acoustic-scenes-2017,0
a144_270_280,TUT-acoustic-scenes-2017,0
a144_290_300,TUT-acoustic-scenes-2017,0
a145_200_210,TUT-acoustic-scenes-2017,0
a145_180_190,TUT-acoustic-scenes-2017,0
a145_190_200,TUT-acoustic-scenes-2017,0
a145_70_80,TUT-acoustic-scenes-2017,0
a145_80_90,TUT-acoustic-scenes-2017,0
a145_60_70,TUT-acoustic-scenes-2017,0
a145_150_160,TUT-acoustic-scenes-2017,0
a145_160_170,TUT-acoustic-scenes-2017,0
a145_170_180,TUT-acoustic-scenes-2017,0
a145_140_150,TUT-acoustic-scenes-2017,0
a145_120_130,TUT-acoustic-scenes-2017,0
a145_130_140,TUT-acoustic-scenes-2017,0
a145_220_230,TUT-acoustic-scenes-2017,0
a145_230_240,TUT-acoustic-scenes-2017,0
a145_210_220,TUT-acoustic-scenes-2017,0
a145_100_110,TUT-acoustic-scenes-2017,0
a145_110_120,TUT-acoustic-scenes-2017,0
a145_90_100,TUT-acoustic-scenes-2017,0
a145_250_260,TUT-acoustic-scenes-2017,0
a145_240_250,TUT-acoustic-scenes-2017,0
a145_260_270,TUT-acoustic-scenes-2017,0
a145_50_60,TUT-acoustic-scenes-2017,0
a145_30_40,TUT-acoustic-scenes-2017,0
a145_40_50,TUT-acoustic-scenes-2017,0
b059_205_215,TUT-acoustic-scenes-2017,0
b059_215_225,TUT-acoustic-scenes-2017,0
b059_195_205,TUT-acoustic-scenes-2017,0
b059_40_50,TUT-acoustic-scenes-2017,0
b059_50_60,TUT-acoustic-scenes-2017,0
b059_30_40,TUT-acoustic-scenes-2017,0
b059_110_120,TUT-acoustic-scenes-2017,0
b059_90_100,TUT-acoustic-scenes-2017,0
b059_100_110,TUT-acoustic-scenes-2017,0
b059_70_80,TUT-acoustic-scenes-2017,0
b059_80_90,TUT-acoustic-scenes-2017,0
b059_60_70,TUT-acoustic-scenes-2017,0
b059_165_175,TUT-acoustic-scenes-2017,0
b059_175_185,TUT-acoustic-scenes-2017,0
b059_185_195,TUT-acoustic-scenes-2017,0
b059_145_155,TUT-acoustic-scenes-2017,0
b059_135_145,TUT-acoustic-scenes-2017,0
b059_155_165,TUT-acoustic-scenes-2017,0
a074_150_160,TUT-acoustic-scenes-2017,0
a074_170_180,TUT-acoustic-scenes-2017,0
a074_160_170,TUT-acoustic-scenes-2017,0
a074_20_30,TUT-acoustic-scenes-2017,0
a074_10_20,TUT-acoustic-scenes-2017,0
a074_0_10,TUT-acoustic-scenes-2017,0
a074_90_100,TUT-acoustic-scenes-2017,0
a074_110_120,TUT-acoustic-scenes-2017,0
a074_100_110,TUT-acoustic-scenes-2017,0
a074_250_260,TUT-acoustic-scenes-2017,0
a074_260_270,TUT-acoustic-scenes-2017,0
a074_240_250,TUT-acoustic-scenes-2017,0
a074_40_50,TUT-acoustic-scenes-2017,0
a074_50_60,TUT-acoustic-scenes-2017,0
a074_30_40,TUT-acoustic-scenes-2017,0
a074_140_150,TUT-acoustic-scenes-2017,0
a074_120_130,TUT-acoustic-scenes-2017,0
a074_130_140,TUT-acoustic-scenes-2017,0
a074_80_90,TUT-acoustic-scenes-2017,0
a074_70_80,TUT-acoustic-scenes-2017,0
a074_60_70,TUT-acoustic-scenes-2017,0
a074_220_230,TUT-acoustic-scenes-2017,0
a074_210_220,TUT-acoustic-scenes-2017,0
a074_230_240,TUT-acoustic-scenes-2017,0
a074_180_190,TUT-acoustic-scenes-2017,0
a074_200_210,TUT-acoustic-scenes-2017,0
a074_190_200,TUT-acoustic-scenes-2017,0
a075_80_90,TUT-acoustic-scenes-2017,0
a075_60_70,TUT-acoustic-scenes-2017,0
a075_70_80,TUT-acoustic-scenes-2017,0
a075_0_10,TUT-acoustic-scenes-2017,0
a075_20_30,TUT-acoustic-scenes-2017,0
a075_10_20,TUT-acoustic-scenes-2017,0
a075_260_270,TUT-acoustic-scenes-2017,0
a075_250_260,TUT-acoustic-scenes-2017,0
a075_240_250,TUT-acoustic-scenes-2017,0
a075_200_210,TUT-acoustic-scenes-2017,0
a075_180_190,TUT-acoustic-scenes-2017,0
a075_190_200,TUT-acoustic-scenes-2017,0
a075_140_150,TUT-acoustic-scenes-2017,0
a075_130_140,TUT-acoustic-scenes-2017,0
a075_120_130,TUT-acoustic-scenes-2017,0
a075_90_100,TUT-acoustic-scenes-2017,0
a075_100_110,TUT-acoustic-scenes-2017,0
a075_110_120,TUT-acoustic-scenes-2017,0
a075_40_50,TUT-acoustic-scenes-2017,0
a075_50_60,TUT-acoustic-scenes-2017,0
a075_30_40,TUT-acoustic-scenes-2017,0
a075_150_160,TUT-acoustic-scenes-2017,0
a075_170_180,TUT-acoustic-scenes-2017,0
a075_160_170,TUT-acoustic-scenes-2017,0
b079_220_230,TUT-acoustic-scenes-2017,0
b079_210_220,TUT-acoustic-scenes-2017,0
b079_230_240,TUT-acoustic-scenes-2017,0
b079_130_140,TUT-acoustic-scenes-2017,0
b079_140_150,TUT-acoustic-scenes-2017,0
b079_120_130,TUT-acoustic-scenes-2017,0
b079_60_70,TUT-acoustic-scenes-2017,0
b079_70_80,TUT-acoustic-scenes-2017,0
b079_80_90,TUT-acoustic-scenes-2017,0
b079_30_40,TUT-acoustic-scenes-2017,0
b079_50_60,TUT-acoustic-scenes-2017,0
b079_40_50,TUT-acoustic-scenes-2017,0
b079_190_200,TUT-acoustic-scenes-2017,0
b079_200_210,TUT-acoustic-scenes-2017,0
b079_180_190,TUT-acoustic-scenes-2017,0
b079_0_10,TUT-acoustic-scenes-2017,0
b079_10_20,TUT-acoustic-scenes-2017,0
b079_20_30,TUT-acoustic-scenes-2017,0
b079_160_170,TUT-acoustic-scenes-2017,0
b079_170_180,TUT-acoustic-scenes-2017,0
b079_150_160,TUT-acoustic-scenes-2017,0
b079_90_100,TUT-acoustic-scenes-2017,0
b079_110_120,TUT-acoustic-scenes-2017,0
b079_100_110,TUT-acoustic-scenes-2017,0
b078_140_150,TUT-acoustic-scenes-2017,0
b078_120_130,TUT-acoustic-scenes-2017,0
b078_130_140,TUT-acoustic-scenes-2017,0
b078_0_10,TUT-acoustic-scenes-2017,0
b078_10_20,TUT-acoustic-scenes-2017,0
b078_20_30,TUT-acoustic-scenes-2017,0
b078_70_80,TUT-acoustic-scenes-2017,0
b078_80_90,TUT-acoustic-scenes-2017,0
b078_60_70,TUT-acoustic-scenes-2017,0
b078_100_110,TUT-acoustic-scenes-2017,0
b078_110_120,TUT-acoustic-scenes-2017,0
b078_90_100,TUT-acoustic-scenes-2017,0
b078_170_180,TUT-acoustic-scenes-2017,0
b078_150_160,TUT-acoustic-scenes-2017,0
b078_160_170,TUT-acoustic-scenes-2017,0
b078_200_210,TUT-acoustic-scenes-2017,0
b078_180_190,TUT-acoustic-scenes-2017,0
b078_190_200,TUT-acoustic-scenes-2017,0
b082_110_120,TUT-acoustic-scenes-2017,0
b082_90_100,TUT-acoustic-scenes-2017,0
b082_100_110,TUT-acoustic-scenes-2017,0
b082_10_20,TUT-acoustic-scenes-2017,0
b082_20_30,TUT-acoustic-scenes-2017,0
b082_0_10,TUT-acoustic-scenes-2017,0
b082_140_150,TUT-acoustic-scenes-2017,0
b082_130_140,TUT-acoustic-scenes-2017,0
b082_120_130,TUT-acoustic-scenes-2017,0
b082_70_80,TUT-acoustic-scenes-2017,0
b082_80_90,TUT-acoustic-scenes-2017,0
b082_60_70,TUT-acoustic-scenes-2017,0
b082_160_170,TUT-acoustic-scenes-2017,0
b082_170_180,TUT-acoustic-scenes-2017,0
b082_150_160,TUT-acoustic-scenes-2017,0
a079_30_40,TUT-acoustic-scenes-2017,0
a079_50_60,TUT-acoustic-scenes-2017,0
a079_40_50,TUT-acoustic-scenes-2017,0
a079_230_240,TUT-acoustic-scenes-2017,0
a079_220_230,TUT-acoustic-scenes-2017,0
a079_210_220,TUT-acoustic-scenes-2017,0
a079_70_80,TUT-acoustic-scenes-2017,0
a079_60_70,TUT-acoustic-scenes-2017,0
a079_80_90,TUT-acoustic-scenes-2017,0
a079_200_210,TUT-acoustic-scenes-2017,0
a079_190_200,TUT-acoustic-scenes-2017,0
a079_180_190,TUT-acoustic-scenes-2017,0
a079_130_140,TUT-acoustic-scenes-2017,0
a079_120_130,TUT-acoustic-scenes-2017,0
a079_140_150,TUT-acoustic-scenes-2017,0
a079_270_280,TUT-acoustic-scenes-2017,0
a079_280_290,TUT-acoustic-scenes-2017,0
a079_290_300,TUT-acoustic-scenes-2017,0
a079_160_170,TUT-acoustic-scenes-2017,0
a079_150_160,TUT-acoustic-scenes-2017,0
a079_170_180,TUT-acoustic-scenes-2017,0
a076_80_90,TUT-acoustic-scenes-2017,0
a076_70_80,TUT-acoustic-scenes-2017,0
a076_60_70,TUT-acoustic-scenes-2017,0
a076_290_300,TUT-acoustic-scenes-2017,0
a076_280_290,TUT-acoustic-scenes-2017,0
a076_270_280,TUT-acoustic-scenes-2017,0
a076_190_200,TUT-acoustic-scenes-2017,0
a076_200_210,TUT-acoustic-scenes-2017,0
a076_180_190,TUT-acoustic-scenes-2017,0
a076_90_100,TUT-acoustic-scenes-2017,0
a076_110_120,TUT-acoustic-scenes-2017,0
a076_100_110,TUT-acoustic-scenes-2017,0
a076_260_270,TUT-acoustic-scenes-2017,0
a076_240_250,TUT-acoustic-scenes-2017,0
a076_250_260,TUT-acoustic-scenes-2017,0
a076_130_140,TUT-acoustic-scenes-2017,0
a076_120_130,TUT-acoustic-scenes-2017,0
a076_140_150,TUT-acoustic-scenes-2017,0
a076_220_230,TUT-acoustic-scenes-2017,0
a076_210_220,TUT-acoustic-scenes-2017,0
a076_230_240,TUT-acoustic-scenes-2017,0
a076_30_40,TUT-acoustic-scenes-2017,0
a076_40_50,TUT-acoustic-scenes-2017,0
a076_50_60,TUT-acoustic-scenes-2017,0
a154_0_10,TUT-acoustic-scenes-2017,0
a154_10_20,TUT-acoustic-scenes-2017,0
a154_20_30,TUT-acoustic-scenes-2017,0
a154_110_120,TUT-acoustic-scenes-2017,0
a154_90_100,TUT-acoustic-scenes-2017,0
a154_100_110,TUT-acoustic-scenes-2017,0
a154_280_290,TUT-acoustic-scenes-2017,0
a154_290_300,TUT-acoustic-scenes-2017,0
a154_270_280,TUT-acoustic-scenes-2017,0
a154_40_50,TUT-acoustic-scenes-2017,0
a154_30_40,TUT-acoustic-scenes-2017,0
a154_50_60,TUT-acoustic-scenes-2017,0
a154_140_150,TUT-acoustic-scenes-2017,0
a154_120_130,TUT-acoustic-scenes-2017,0
a154_130_140,TUT-acoustic-scenes-2017,0
a154_190_200,TUT-acoustic-scenes-2017,0
a154_180_190,TUT-acoustic-scenes-2017,0
a154_200_210,TUT-acoustic-scenes-2017,0
a154_70_80,TUT-acoustic-scenes-2017,0
a154_60_70,TUT-acoustic-scenes-2017,0
a154_80_90,TUT-acoustic-scenes-2017,0
a154_150_160,TUT-acoustic-scenes-2017,0
a154_160_170,TUT-acoustic-scenes-2017,0
a154_170_180,TUT-acoustic-scenes-2017,0
a148_130_140,TUT-acoustic-scenes-2017,0
a148_140_150,TUT-acoustic-scenes-2017,0
a148_120_130,TUT-acoustic-scenes-2017,0
